review_id,comment_id,original_sentence,cleaned_sentence,sentence_embedding,codes,themes,food and drinks,place,people,opinions
0,24,"There's a dish of hot stewed aubergine, making a virtue of the vegetable's light astringency.",dish hot stewed aubergine making virtue vegetable light astringency,"[-0.0366056  -0.05149856  0.0214892   0.073064    0.05373618  0.0641082
  0.0019738  -0.03497712 -0.0046892  -0.0471133  -0.0866064  -0.01257844
 -0.41015359  0.00295908  0.02842926  0.00989884  0.1204408  -0.03703824
  0.08362326 -0.00980702 -0.05920212 -0.00852682  0.02938252  0.0022534
 -0.00275084  0.1503866  -0.02778104  0.06162112  0.02591828 -0.04014797
  0.0721726   0.0664772  -0.0347496  -0.04512944 -0.02374684 -0.04284318
 -0.0044946  -0.00476876  0.07211988  0.0647652  -0.0247398  -0.03492852
 -0.01467218 -0.04963552  0.0708424   0.02662498  0.06113052  0.01143638
  0.006551    0.00634556]",middle-eastern,food and drinks,1,0,0,0
0,24,"There are sweet, crisp chicken pastilla, made with filo and more cinnamon, and nutty falafel and stuffed vine leaves.",sweet crisp chicken pastilla made filo cinnamon nutty falafel stuffed vine leaves,"[-0.02137596 -0.05163363  0.02178472  0.0324148   0.0614373   0.0294513
 -0.0142214  -0.06585049 -0.01142612 -0.09601126 -0.08555878 -0.07368814
 -0.5537552  -0.0533539  -0.00910777  0.03813306  0.14170762 -0.09261314
  0.0125061  -0.02573624 -0.16017804  0.0333124   0.02718594 -0.04666486
  0.0291399   0.0743168  -0.08948794 -0.0173904   0.02831672 -0.11799972
 -0.02739054  0.12341546 -0.05800941 -0.0499626  -0.1347668   0.04922002
  0.03419984 -0.05129238  0.09659236  0.19772897 -0.0390001  -0.108395
 -0.0573192  -0.05166262  0.14261698  0.06323492  0.11446474  0.00798428
 -0.03262329  0.0626828 ]",middle-eastern,food and drinks,1,0,0,0
0,25,"We tear at soft folds of warm flatbread, and mop and dredge and mop again.",tear soft folds warm flatbread mop dredge mop,"[-0.09006223 -0.03769976  0.08398516  0.05568286 -0.01521794  0.02903712
 -0.0087152  -0.0978728   0.0442374  -0.05138544  0.01621988  0.08024666
 -0.284695   -0.0479684  -0.0160738   0.0336515   0.04431784 -0.00213466
 -0.02239612 -0.06863258 -0.1017188  -0.0294284   0.031996    0.03429354
  0.02252394  0.1202404  -0.05137312  0.0803082  -0.0518184  -0.0391942
  0.01571986  0.0955644   0.03891788 -0.0438105  -0.02294754 -0.08015588
  0.0499814   0.03941824  0.05531538  0.0683764  -0.0118086  -0.00685416
  0.0110028  -0.0295859   0.0897848   0.00404732  0.0660782  -0.00271624
  0.0838376   0.0661882 ]",positive,opinions,0,0,0,1
0,26,"To prove I hadn't mislaid all my critical faculties I should say there were also some odd, potato-heavy fish cakes, which seemed to have wandered in from another, rather less ambitious restaurant.",prove mislaid critical faculties say odd potato heavy fish cakes seemed wandered another rather less ambitious restaurant,"[-4.52290180e-02  3.13155206e-02  2.22213994e-02  8.62298577e-02
  9.32639058e-02  9.95541972e-02  8.31673011e-02 -1.08616180e-01
 -5.94151406e-02 -5.61614001e-02 -3.48052940e-02 -1.94964614e-02
 -9.79029830e-01 -5.30856393e-02  1.71748815e-02  5.37158492e-02
  5.52695794e-02 -1.04507760e-01  4.18213964e-03 -1.30029481e-01
  7.50520056e-03  6.90740079e-03 -9.65041183e-04  1.21195801e-02
 -9.76325777e-02  2.65185356e-01 -4.92588977e-02  1.46162590e-02
  1.65384606e-02 -4.29826206e-02  1.28768987e-01  5.02898721e-02
  6.54491399e-02 -2.03657806e-02  2.72924586e-02  9.34473806e-02
 -9.56267200e-02 -3.34848144e-02  9.55412009e-02 -1.25532102e-03
 -2.34482414e-02  4.57701810e-02  6.74638003e-02 -2.31949124e-02
  1.04945698e-01  3.81879013e-02  9.60472438e-02  6.24511314e-02
 -9.41613987e-02  6.33592998e-02]",seafood; negative,food and drinks; opinions,1,0,0,1
0,27,The starters are cleared.,starters cleared,"[ 2.09237993e-02  2.45000005e-03  2.26279974e-03 -3.24106002e-02
  1.42509195e-02  1.06099993e-03  1.49598718e-05  2.54120052e-03
 -3.13879967e-03 -3.89407992e-02  3.59233999e-02  1.55164205e-02
 -8.72519994e-02 -9.03606012e-03  1.84284005e-02 -7.45800138e-04
  4.29800034e-03 -8.48947535e-03 -6.69740021e-03 -1.66513994e-02
 -3.50199997e-03  6.90999985e-03  2.00449997e-02 -3.89181995e-02
 -2.22646001e-02  2.75059998e-02 -4.82400060e-04 -2.19939995e-02
 -2.00296403e-02  3.78149998e-02  2.43649989e-02  1.35993999e-02
 -8.39320034e-03 -7.59480059e-03  1.16107997e-02 -1.55357993e-02
 -2.08739399e-02  1.42799973e-03  9.01232004e-03  1.35569999e-02
  3.35088003e-02  1.47582006e-02  4.66488004e-02 -1.42708004e-02
  9.81781974e-03 -1.18713194e-02 -1.27099997e-02 -2.18158007e-02
  6.95795968e-03  9.19270579e-03]",starters,food and drinks,1,0,0,0
0,28,The rice is served.,rice served,"[ 0.0056082  -0.0061436   0.033117   -0.01361778  0.0166502   0.0115148
 -0.0347252   0.0036958  -0.00667418 -0.0301268  -0.031902   -0.0208066
 -0.121636   -0.0024162   0.0290016   0.0230342   0.00446624 -0.043284
  0.0120086  -0.0109086  -0.0302798   0.0111542  -0.0046208  -0.0145414
  0.0202764   0.0423298   0.001251   -0.0136426   0.0297892  -0.028978
  0.0247918   0.039175   -0.0592566  -0.0002906  -0.0022374  -0.00756016
 -0.00041778  0.00365588  0.02810116  0.0174198   0.0133286  -0.0140502
  0.0042046  -0.0356024   0.0411004   0.0094204   0.0305378  -0.0176416
 -0.00754891  0.00805924]",middle-eastern,food and drinks,1,0,0,0
0,28,A few minutes later we look up to see vast platters of kebabs hove into view,minutes later look see vast platters kebabs hove view,"[ 0.01946004  0.01645096 -0.00947113 -0.0599763   0.0370776  -0.0052478
  0.0538178  -0.07759596 -0.035524   -0.05583004  0.0028855  -0.04166025
 -0.5324538   0.00273044 -0.0466022   0.02996084  0.04937186 -0.01576054
 -0.0790648  -0.01736284 -0.00272552 -0.08316028 -0.0095962  -0.01245296
 -0.0057598   0.03510612  0.0025162  -0.0010298  -0.01335082 -0.0736644
  0.0580308   0.0829622   0.03081418 -0.0135734   0.06008728 -0.047117
  0.00898952  0.0040592   0.0372454   0.01706555 -0.0326246   0.01461286
  0.01220378  0.0284603   0.01729613  0.0084263   0.0337556  -0.0270987
  0.04312678  0.06748694]",middle-eastern,food and drinks,1,0,0,0
0,30,"'It's a meat field,' one of my companions says, admiringly",meat field one companions says admiringly,"[ 0.01062311 -0.00859724 -0.0086156  -0.00294561  0.0264426  -0.00413426
  0.02957032  0.003613   -0.0065802  -0.0456956  -0.01066674 -0.0187396
 -0.36360999  0.01689624  0.03565862  0.00741836  0.00907226 -0.03326932
  0.04063728 -0.06103375  0.01264988  0.00673094  0.0231686  -0.01796956
  0.00726498  0.0769601  -0.0149264  -0.02807743  0.0294594  -0.01428622
  0.0271316   0.0114676   0.00041952 -0.0099206   0.0264746   0.0142026
  0.01857394  0.018593    0.0292928  -0.0277492  -0.0198846   0.0110252
  0.0021464   0.00885152  0.05019492  0.0139782   0.0548327  -0.0157506
 -0.00979686 -0.0006818 ]",positive,opinions,0,0,0,1
0,29,.,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",customers,people,0,0,1,0
0,29,"I endeavour to take a photograph, but really what I need is a drone shot.",endeavour take photograph really need drone shot,"[-0.02423274  0.09099458  0.004722   -0.04690348 -0.03239458 -0.01596988
  0.124794   -0.05948494  0.0218108  -0.02022092 -0.01035322  0.0471416
 -0.507114    0.01494072  0.0236702   0.0299398  -0.0217307  -0.0112718
  0.00681038 -0.04863    -0.03493308 -0.01542976  0.0272011  -0.013422
 -0.02469564  0.05820162 -0.0346386   0.0541006   0.02404548  0.0184713
  0.0261706   0.02687022  0.02489248 -0.022928    0.0823756   0.05448196
 -0.00372678 -0.00648824  0.02391466 -0.02319852 -0.0126076  -0.03278002
  0.0408678  -0.03426674  0.02370478  0.02892946 -0.01240194  0.00419772
 -0.01376415  0.0317268 ]",customers,people,0,0,1,0
0,29,I make do with a drifting video from one end of the pitch to the other.,make drifting video one end pitch,"[-0.01799829  0.03381524  0.03722336  0.00268708  0.02280718  0.01641634
  0.1164166   0.013078   -0.00352712 -0.007132    0.05762636  0.00301964
 -0.46568201 -0.00956714 -0.0275788   0.0015576   0.00896082  0.0081852
 -0.02780094 -0.01529573  0.01680172  0.00674314  0.01267016  0.011589
 -0.02249204  0.0164379  -0.04682008  0.0173968  -0.02841246  0.0137653
  0.00650502 -0.02019084  0.01254     0.0007776   0.0679256   0.0133449
  0.02322152 -0.0456184   0.0230714   0.0218106  -0.0931186   0.0131747
  0.0032964   0.00213807  0.03869572 -0.0047912  -0.01886282  0.03262729
 -0.01636834  0.024952  ]",customers,people,0,0,1,0
0,29,"'It's a meat field,' one of my companions says, admiringly.",meat field one companions says admiringly,"[ 0.01062311 -0.00859724 -0.0086156  -0.00294561  0.0264426  -0.00413426
  0.02957032  0.003613   -0.0065802  -0.0456956  -0.01066674 -0.0187396
 -0.36360999  0.01689624  0.03565862  0.00741836  0.00907226 -0.03326932
  0.04063728 -0.06103375  0.01264988  0.00673094  0.0231686  -0.01796956
  0.00726498  0.0769601  -0.0149264  -0.02807743  0.0294594  -0.01428622
  0.0271316   0.0114676   0.00041952 -0.0099206   0.0264746   0.0142026
  0.01857394  0.018593    0.0292928  -0.0277492  -0.0198846   0.0110252
  0.0021464   0.00885152  0.05019492  0.0139782   0.0548327  -0.0157506
 -0.00979686 -0.0006818 ]",customers,people,0,0,1,0
0,29,He's not wrong.,wrong,"[ 0.0140876   0.0050968   0.00079012  0.0136974   0.0038768   0.0035806
  0.01455     0.012592    0.006766    0.020044    0.0006086  -0.0071974
 -0.099668   -0.0162234  -0.0118548   0.00168308  0.0085198  -0.0070224
 -0.0024136  -0.0042062   0.0079394   0.005666    0.0044314   0.0088364
 -0.0035494   0.0165636   0.00192192 -0.00139242 -0.00040858 -0.0020544
 -0.0064538   0.0065814  -0.0022078  -0.0176886   0.00068136  0.0169966
 -0.0108862   0.00109456  0.0023952  -0.0077016  -0.00126452  0.0109144
  0.0162518  -0.0065274  -0.0014109  -0.0043562   0.0096318   0.004419
 -0.0066644   0.0086412 ]",customers,people,0,0,1,0
0,31,"It is lamb and chicken, delivered three ways.",lamb chicken delivered three ways,"[-1.70555794e-02  3.51613959e-03 -7.34398961e-04 -9.39193368e-05
  5.20811987e-02  2.66703978e-03  5.96960068e-03  2.12011393e-02
 -3.73626967e-02 -5.44000201e-02 -3.08600630e-02 -3.19566002e-02
 -3.29209995e-01 -5.66160083e-03  3.15576002e-02  3.13235791e-02
  3.93876202e-02 -7.86216009e-02  2.89799958e-03 -2.85243203e-02
 -5.55725993e-02  7.74380028e-03 -1.55554003e-02 -3.43701999e-02
  1.61713997e-02  8.29727983e-02 -2.03165807e-02 -1.41973198e-02
  5.76044011e-02 -4.91051209e-02  2.67999593e-02  5.92716192e-02
 -3.96869197e-02  1.45728001e-02  1.56779999e-02  2.25130001e-02
  3.87320004e-03 -3.16524014e-02  5.21023594e-02  6.19718000e-03
 -1.51858012e-02 -1.01848006e-02 -1.08627198e-02 -4.08739809e-02
  7.21695989e-02 -9.40740049e-03  3.13285223e-02 -8.56460020e-03
 -2.91678196e-03  5.85454002e-02]",meat; middle-eastern,food and drinks,1,0,0,0
0,31,"There are chops, long minced lamb kebabs and grilled pieces of lamb; there are chicken wings, minced chicken kebabs and pieces of chicken.",chops long minced lamb kebabs grilled pieces lamb chicken wings minced chicken kebabs pieces chicken,"[-0.1296504  -0.07199636  0.09041528  0.00161678  0.15104692  0.00272688
 -0.1668434   0.05242848  0.00929742 -0.1857598  -0.10783036 -0.1041056
 -0.7040088  -0.051849    0.0822796   0.01889926  0.1783238  -0.3132278
  0.02350324 -0.099772   -0.22349474  0.0527206   0.0788654  -0.06722552
  0.05106696  0.2047098  -0.0562114   0.02715284  0.10957618 -0.2669274
  0.09350792  0.2701724  -0.19231606  0.0585577  -0.06290608 -0.06541564
  0.03754579 -0.17473812  0.20437436  0.18530492  0.00204904 -0.1374226
 -0.03530164 -0.147677    0.2150564   0.1039028   0.23171658 -0.0053618
  0.10610048  0.03682208]",meat; middle-eastern,food and drinks,1,0,0,0
0,32,All of it is appropriately charred and briskly seasoned and so fresh off the grill that they seem to be sizzling in front of us.,appropriately charred briskly seasoned fresh grill seem sizzling front us,"[-8.93397183e-02 -1.22251284e-02  4.98286996e-02  1.58834202e-02
  6.54158576e-02  3.87454194e-02 -1.10103998e-02 -6.07243403e-02
 -4.84027915e-03 -8.60721802e-02 -5.45906799e-02 -1.64922009e-02
 -4.70130793e-01 -7.70400577e-02  6.45058805e-02  2.72119600e-02
  4.64292989e-02 -1.01185999e-01  9.58582096e-03 -6.87818418e-02
 -1.52617997e-02 -5.24354595e-02 -4.69489378e-02 -7.13735996e-02
 -8.44338000e-02  1.56750999e-01 -5.65000189e-02  8.07167991e-02
 -7.39777938e-03 -1.50056994e-02  1.23532180e-01  9.02763603e-02
  1.19894028e-03 -5.24343802e-02  4.21139836e-03 -5.30674008e-02
  9.96009260e-05 -6.45009664e-03  7.59076002e-02  2.51496206e-02
  2.41590595e-02  4.31029996e-02  4.69738191e-02 -2.97559401e-02
  7.03493989e-02  3.92270988e-02  9.26023014e-02  2.75416014e-02
 -2.55510402e-02  7.87591612e-02]",meat; positive,food and drinks; opinions,1,0,0,1
0,33,"Alongside are a few grilled tomatoes and peppers, so you can claim to be eating a balanced diet.",Alongside grilled tomatoes peppers claim eating balanced diet,"[-1.77833200e-02 -3.61424791e-02  4.18194993e-02 -3.12788004e-02
  8.47177994e-02  1.06841681e-01 -6.93148178e-02  2.10672953e-02
  2.56997596e-02 -4.01488006e-02 -6.34971876e-02 -9.32500005e-02
 -4.32827997e-01  3.64690387e-02 -4.27512065e-03 -2.64364086e-03
  9.88834012e-02 -1.18375601e-01  6.61290008e-02 -6.28683382e-02
 -7.49544996e-02  2.14457989e-02 -2.83905395e-02 -6.10541996e-02
 -3.80437849e-02  1.58550139e-01  4.88910595e-02  6.56923388e-02
  2.90633003e-02 -5.16657393e-02  2.89688594e-02  7.52852985e-02
 -7.08060011e-02  6.04119971e-03 -4.59150001e-02 -3.63180006e-02
  3.07225394e-02 -4.06502193e-02  1.04852600e-01  9.54822004e-02
 -6.29430160e-03 -4.94241983e-02 -7.15080142e-03 -7.70289993e-02
  1.08626821e-01  2.56000310e-04  5.98979987e-02 -8.46999288e-04
 -3.48599198e-02 -4.77379918e-03]",sides; middle-eastern,food and drinks,1,0,0,0
0,33,"I have also ordered a bowl of their fesenjoon, a famously rich stew of crushed walnuts and pomegranate molasses the colour of night, in this case served with dinky chicken kofte.",ordered bowl fesenjoon famously rich stew crushed walnuts pomegranate molasses colour night case served dinky chicken kofte,"[-0.09603492 -0.07459565  0.06282487  0.01589658  0.03739316  0.01773344
 -0.07148908 -0.08471476  0.0501513  -0.14866497 -0.12671306 -0.07492886
 -0.7750152  -0.0239307   0.09389754  0.02702476  0.14899302 -0.16639822
  0.098063    0.05798043 -0.121591    0.01962852  0.02446766 -0.11516286
  0.0319307   0.2571536  -0.08683756 -0.00658356  0.03903466 -0.05182176
  0.06156238  0.17619016 -0.1057218  -0.06171012 -0.09806924 -0.02477673
  0.0370817  -0.00426602  0.06085912  0.21001332  0.0678232  -0.1091813
  0.00618336 -0.10155712  0.15150616 -0.00343014  0.13544798 -0.110119
 -0.01414136  0.12182438]",sides; middle-eastern,food and drinks,1,0,0,0
0,34,It is sour and savoury and compelling,sour savoury compelling,"[-0.0088816  -0.0290018  -0.0097842   0.059634    0.03043808  0.0295514
  0.0218904  -0.0480716  -0.02013026 -0.02176602 -0.03135476 -0.0245938
 -0.093429   -0.02285068  0.00928821  0.0161762   0.0519684  -0.0294446
  0.0375918   0.01618576 -0.0351056   0.00618118  0.00826216 -0.0109398
 -0.0223317   0.071971   -0.00119104  0.02162054 -0.0067396  -0.0371268
  0.0419678   0.0305134  -0.01090812  0.00774656 -0.0318714  -0.0054238
 -0.0115298  -0.025932    0.033562    0.0195886   0.022211   -0.02846684
  0.0105675  -0.0351428   0.0286962   0.017886    0.01831698 -0.0130932
 -0.0240904   0.01273256]",middle-eastern; positive,food and drinks; opinions,1,0,0,1
0,35,"The non-meat eater in our group declares himself very well served by the gheymeh bademjan, a stew of aubergine and lentils, spritzed with lime, from the sizeable non-meat menu.",non meat eater group declares well served gheymeh bademjan stew aubergine lentils spritzed lime sizeable non meat menu,"[ 0.0013131  -0.05614486 -0.01316088  0.07476862  0.1057234   0.03485534
 -0.10445021 -0.02739762  0.0992538  -0.05457936 -0.09491894 -0.10874254
 -0.67308125 -0.00424386  0.07199144  0.07394244  0.10782544 -0.11109476
  0.03662036 -0.04432452 -0.09750268 -0.00504826  0.0434753  -0.0429726
  0.0094672   0.23136152  0.060265   -0.0539661   0.03553146 -0.02603566
  0.13222268  0.1380906  -0.11542422 -0.05962526 -0.00796908 -0.05026846
 -0.02750098  0.01105124  0.11300158  0.088494   -0.05867626 -0.13086848
 -0.04851338 -0.01216022  0.11870546  0.11508018  0.1389698   0.01160704
 -0.05129611 -0.01723488]",customers; middle-eastern; positive,food and drinks; opinions; people,1,0,1,1
0,36,"At the end, we sip thimble-sized glasses of tea, heady with cardamon, and nibble at tiny squares of baklava for which we do not have space",end sip thimble sized glasses tea heady cardamon nibble tiny squares baklava space,"[-0.1062274  -0.05802478 -0.03202168  0.1042233   0.06464266 -0.0331879
  0.05833564 -0.1193548   0.0497462   0.0127516  -0.00259056  0.02476992
 -0.5172424  -0.03370828 -0.0381808  -0.00693884  0.10920718 -0.08730362
  0.06691922 -0.0011856  -0.08697016  0.01677463  0.04372476 -0.03346826
 -0.0065823   0.1667118  -0.08872974  0.02020978 -0.02404656 -0.06480426
  0.11034938  0.10857526  0.0158245  -0.0578484  -0.02732446 -0.03456964
  0.00731504  0.02943086  0.05787746  0.12021838 -0.0195752  -0.03972972
 -0.06635754  0.03897255  0.1185104   0.00979224  0.0475859   0.06626132
  0.0725874   0.11122196]",middle-eastern,food and drinks,1,0,0,0
0,37,you should already understand that Toot gave us a very good time indeed and at a very good price,already understand Toot gave us good time indeed good price,"[ 0.04151452  0.02717296  0.01858034 -0.01797612 -0.00742667  0.03925952
  0.15217294 -0.0075124  -0.00657014  0.041411   -0.07009502 -0.005693
 -0.86394601 -0.01572706 -0.02084008  0.05843092  0.00978802 -0.02573748
 -0.0966203  -0.03598716 -0.05347688  0.0068045   0.035484    0.0770225
 -0.01781     0.1115318   0.0437434  -0.01357174  0.109489   -0.05801502
  0.017438    0.05458836 -0.01411658  0.03007084  0.07058518  0.07660978
 -0.03606518  0.02133036  0.0296342   0.01959418 -0.09418518  0.0128526
  0.0599316   0.024686    0.00215834 -0.0532364   0.02514942 -0.0196324
 -0.02075434  0.05584512]",positive; price,opinions; place,0,1,0,1
0,38,.,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",customers,people,0,0,1,0
0,38,We are the last to leave,last leave,"[ 0.00653582  0.0157552   0.01749894 -0.01716338 -0.0184078  -0.01104224
  0.0458108   0.00476212 -0.0031812   0.0215642   0.0109228  -0.0186022
 -0.191062    0.0064328  -0.0062352   0.0089026  -0.0026664  -0.00449708
 -0.0429966  -0.0146438  -0.00390846 -0.0047662  -0.00555172 -0.0063046
  0.00394562  0.016698    0.0088342  -0.016327   -0.0077956  -0.0010606
 -0.0050274   0.00308924 -0.00594198  0.00177242  0.0069638   0.0105446
 -0.00256884  0.0046882   0.0129704   0.0076664  -0.0270996   0.011453
  0.0179648  -0.0061793   0.0196686  -0.0081858   0.0054204  -0.0098904
  0.0078142   0.0237604 ]",customers,people,0,0,1,0
0,39,.,,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",positive; reviews; owners,opinions; people,0,0,1,1
